"","user_id","status_id","created_at","screen_name","text","source","is_retweet","retweet_count","place_name"
"1","4263007693","1100241854765957120",2019-02-26 03:51:14,"gp_pulipaka","A Field Guide to Troubleshooting Deep Neural Networks. #BigData #Analytics #DataScience #MachineLearning #AI #IoT #IIoT #PyTorch #Python #RStats #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/biWnQiwmgO https://t.co/81oChyohec","Twitter for iPhone",FALSE,6,NA
"2","4263007693","1099155488518721537",2019-02-23 03:54:24,"gp_pulipaka","How Weather Forecasting Can Teach Marketers To ""Calculate Lifetime Value."" #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/wJjyWoh5t0 https://t.co/nP1BbxQnhi","Twitter for iPhone",FALSE,15,NA
"3","4263007693","1100238754487328768",2019-02-26 03:38:55,"gp_pulipaka","Free eBook: Modern Defense in Depth. #BigData #Analytics #DataScience #MachineLearning #AI #CyberSecurity #IoT #IIoT #PyTorch #Python #RStats #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Books 
https://t.co/8KRhOQsRpi https://t.co/uFeBkSoXWR","Twitter for iPhone",FALSE,10,NA
"4","4263007693","1100236736196530176",2019-02-26 03:30:53,"gp_pulipaka","Data-Driven Fuzzy Modeling. #BigData #Analytics #DataScience #MachineLearning #AI #IoT #IIoT #PyTorch #Python #RStats #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #DataDriven 
https://t.co/MbO1fSt7fy https://t.co/B066ALpWZ9","Twitter for iPhone",FALSE,9,NA
"5","4263007693","1099032153612939265",2019-02-22 19:44:19,"gp_pulipaka","Here’s How Post-Digital Era Looks Like. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Innovation @AccentureTech 
https://t.co/ttSjq9Y69n https://t.co/beUXs5kmqE","Twitter for iPhone",FALSE,18,NA
"6","4263007693","1100235091869986816",2019-02-26 03:24:21,"gp_pulipaka","#DataDriven Ghosting using Deep Imitation Learning.  #BigData #Analytics #DataScience #MachineLearning #AI #IoT #IIoT #PyTorch #Python #RStats #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #ReinforcementLearning 
https://t.co/C4vK6nhcuX https://t.co/kpQ1I39z31","Twitter for iPhone",FALSE,4,NA
"7","4263007693","1100233884082438144",2019-02-26 03:19:33,"gp_pulipaka","#DataDriven Clinical, Cost Pathways for Chronic Care. #BigData #Analytics #DataScience #MachineLearning #AI #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #HealthTech 
https://t.co/9MKRisB2b4 https://t.co/avV31CDfva","Twitter for iPhone",FALSE,13,NA
"8","4263007693","1099487643413422081",2019-02-24 01:54:16,"gp_pulipaka","Matplotlib Histogram – How to Visualize Distributions in Python. #BigData #Analytics #DataScience #AI #IoT #IoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/GEvOYkKg4o https://t.co/KTkKv4cfpe","Twitter for iPhone",FALSE,35,NA
"9","4263007693","1100232806901309440",2019-02-26 03:15:17,"gp_pulipaka","#DataDriven Analysis of Companies using #Hadoop, #ApacheSpark. #BigData #Analytics #DataScience #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/dLsyL0D3eQ https://t.co/i4KXqNFccl","Twitter for iPhone",FALSE,13,NA
"10","4263007693","1100231554394054656",2019-02-26 03:10:18,"gp_pulipaka","#DataDriven #Leadership: A New Leadership Paradigm by @jayzaidi. #BigData #Analytics #DataScience #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Books 
https://t.co/7NWNGIn8uv https://t.co/1n7VZTgoPy","Twitter for iPhone",FALSE,14,NA
"11","4263007693","1099503317011623937",2019-02-24 02:56:33,"gp_pulipaka","#DeepLearning Identifies Depression in Speech Patterns. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #Javascript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/VKQL9To5CY https://t.co/F0M6dUiXdE","Twitter for iPhone",FALSE,29,NA
"12","4263007693","1099498786508820481",2019-02-24 02:38:33,"gp_pulipaka","A Framework for Implementing Federated Learning. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/RgJ8RfhKS3 https://t.co/KrRtQZc2XJ","Twitter for iPhone",FALSE,31,NA
"13","4263007693","1099722141442830337",2019-02-24 17:26:05,"gp_pulipaka","Google Doubles Down On Spammers With #TensorFlow. #BigData #Analytics #MachineLearning #DataScience #AI #NLProc #IoT #IIoT #PyTorch #Python #RStats #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #TransferLearning 
https://t.co/fx9KsFxsfV https://t.co/YLvcvRBW0v","Twitter for iPhone",FALSE,16,NA
"14","4263007693","1099127323280969728",2019-02-23 02:02:29,"gp_pulipaka","Uber Has Open-Sourced Autonomous Vehicle Visualization. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/HMBWxojfoJ https://t.co/turhOoY6dC","Twitter for iPhone",FALSE,74,NA
"15","4263007693","1100025174823448576",2019-02-25 13:30:13,"gp_pulipaka","#5G will Transform the Role that Mobile Tech. Plays in Society. #BigData #Analytics #DataScience #MachineLearning #AI #IoT #IIoT #PyTorch #Python #RStats #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux @AccentureTech 
https://t.co/JzNMveDEPV https://t.co/UinbsXDQKY","Twitter for iPhone",FALSE,12,NA
"16","4263007693","1099493220583653377",2019-02-24 02:16:26,"gp_pulipaka","R Course in #DataWrangling and #GeoSpatial Analysis Notes are Online. #BigData #Analytics #GIS #MachineLearning #DataScience #AI #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/8O6ignQXeD https://t.co/QLg2XHTv3g","Twitter for iPhone",FALSE,11,NA
"17","4263007693","1100214986104819714",2019-02-26 02:04:28,"gp_pulipaka","Platform for Building Access Networks and Modular Network Services. #BigData #Analytics #DataScience #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Networks #3GPP 
https://t.co/69iCQnjJbx https://t.co/45HerP52O8","Twitter for iPhone",FALSE,8,NA
